title,category,address,phone,website,emails,review_count,review_rating,latitude,longitude,place_id,plus_code,price_range,open_hours,link,status,timezone,cid,data_id,complete_address,owner,about
Nkami-Eval Haulage & Logistics Services,Transportation service,"Waterfront Community Estate, No 7 Bassey Ekpe Close, behind City College, New Karu 900101, Federal Capital Territory",0803 260 6233,,,1,5.000000,8.987300,7.583872,ChIJr2qEJwAPThARRvL-3ZlnxPo,XHPM+WG New Karu,,"{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""8 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",https://www.google.com/maps/place/Nkami-Eval+Haulage+%26+Logistics+Services/data=!4m7!3m6!1s0x104e0f0027846aaf:0xfac46799ddfef246!8m2!3d8.9873005!4d7.5838721!16s%2Fg%2F11z7k3l9r4!19sChIJr2qEJwAPThARRvL-3ZlnxPo?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,18069681515469402694,0x104e0f0027846aaf:0xfac46799ddfef246,"{""borough"":"""",""street"":""Waterfront Community Estate, No 7 Bassey Ekpe Close, behind City College"",""city"":""New Karu"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":"""",""name"":""Nkami-Eval Haulage \u0026 Logistics Services (Owner)"",""link"":""""}","[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]"
WeGO4u Errands And Logistics,Logistics service,"10 Federal Housing Authority, beside Redeemed Church Corner shop, Karu site, Karu, Abuja, Federal Capital Territory",0906 154 6548,,,2,4.500000,9.006735,7.563890,ChIJQd_dXUcPThAR77FPWFgrvbA,2H47+MH Abuja,,{},https://www.google.com/maps/place/WeGO4u+Errands+And+Logistics/data=!4m7!3m6!1s0x104e0f475ddddf41:0xb0bd2b58584fb1ef!8m2!3d9.0067351!4d7.5638904!16s%2Fg%2F11n158n32q!19sChIJQd_dXUcPThAR77FPWFgrvbA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,12735382979712365039,0x104e0f475ddddf41:0xb0bd2b58584fb1ef,"{""borough"":""Karu"",""street"":""10 Federal Housing Authority, beside Redeemed Church Corner shop, Karu site"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""111669115676364771308"",""name"":""WeGO4u Errands And Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/111669115676364771308""}",null
DEMIK LOGISTICS GLOBAL LTD ABUJA,Logistics service,"XHH5+3P5 DEMIK LOGISTICS GLOBAL LTD ABUJA, New Karu 900101, Federal Capital Territory",,https://demiklogistics.com/,,12,3.600000,8.977636,7.559355,ChIJ8xSXHW8PThARyYQqZMZcZuE,,,{},https://www.google.com/maps/place/DEMIK+LOGISTICS+GLOBAL+LTD+ABUJA/data=!4m7!3m6!1s0x104e0f6f1d9714f3:0xe1665cc6642a84c9!8m2!3d8.9776359!4d7.5593553!16s%2Fg%2F11ht51zht5!19sChIJ8xSXHW8PThARyYQqZMZcZuE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,16241771113312060617,0x104e0f6f1d9714f3:0xe1665cc6642a84c9,"{""borough"":"""",""street"":""XHH5+3P5"",""city"":""New Karu"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":"""",""name"":""DEMIK LOGISTICS GLOBAL LTD ABUJA (Owner)"",""link"":""""}",null
E-Logistics & Pickups,Delivery service,"Block 96, flat 8, karu, Abuja Amac, Abuja 900110, Federal Capital Territory",0814 199 4832,,,3,3.300000,9.014858,7.566396,ChIJuaiafgwPThARivUpMvML_8Y,2H78+WH Abuja,,"{""Friday"":[""8 am–7 pm""],""Monday"":[""8 am–7 pm""],""Saturday"":[""8 am–7 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–7 pm""],""Tuesday"":[""8 am–7 pm""],""Wednesday"":[""8 am–7 pm""]}",https://www.google.com/maps/place/E-Logistics+%26+Pickups/data=!4m7!3m6!1s0x104e0f0c7e9aa8b9:0xc6ff0bf33229f58a!8m2!3d9.014858!4d7.5663956!16s%2Fg%2F11rc28dmcy!19sChIJuaiafgwPThARivUpMvML_8Y?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,14339192877717517706,0x104e0f0c7e9aa8b9:0xc6ff0bf33229f58a,"{""borough"":""Karu"",""street"":""Block 96, flat 8, karu, Abuja Amac"",""city"":""Abuja"",""postal_code"":""900110"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":"""",""name"":""E-Logistics \u0026 Pickups (Owner)"",""link"":""""}",null
Querida logistics,Logistics service,"33 Leha Rd, Karu, New Karu 900101, Federal Capital Territory",0812 347 7538,,,0,0.000000,9.000605,7.582463,ChIJJ-54UkIPThARJtWEAXEQx40,2H2J+6X New Karu,,"{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""8 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",https://www.google.com/maps/place/Querida+logistics/data=!4m7!3m6!1s0x104e0f425278ee27:0x8dc710710184d526!8m2!3d9.0006053!4d7.5824632!16s%2Fg%2F11rq12njw1!19sChIJJ-54UkIPThARJtWEAXEQx40?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,10216152357256090918,0x104e0f425278ee27:0x8dc710710184d526,"{""borough"":""Karu"",""street"":""33 Leha Rd"",""city"":""New Karu"",""postal_code"":""900101"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""101535600830173307580"",""name"":""Querida logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/101535600830173307580""}",null
DPK Express Logistics,Logistics service,"Plot 180 & 181, Umudi Street Phase III Extension Layout Jikwoyi, Abuja 900001, Federal Capital Territory",0814 554 7379,,,0,0.000000,8.987440,7.566416,ChIJgTfHw_sPThARINyqHnvuR2k,XHP8+XH Ado,,"{""Friday"":[""8 am–8 pm""],""Monday"":[""8 am–8 pm""],""Saturday"":[""8 am–8 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–8 pm""],""Tuesday"":[""8 am–8 pm""],""Wednesday"":[""8 am–8 pm""]}",https://www.google.com/maps/place/DPK+Express+Logistics/data=!4m7!3m6!1s0x104e0ffbc3c73781:0x6947ee7b1eaadc20!8m2!3d8.98744!4d7.5664156!16s%2Fg%2F11n51kbgc6!19sChIJgTfHw_sPThARINyqHnvuR2k?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,7586294309891791904,0x104e0ffbc3c73781:0x6947ee7b1eaadc20,"{""borough"":"""",""street"":""Plot 180 \u0026 181, Umudi Street Phase III Extension Layout Jikwoyi"",""city"":""Abuja"",""postal_code"":""900001"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""101552924022673249737"",""name"":""DPK Express Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/101552924022673249737""}",null
GS TRANSPORT AND LOGISTICS,Transportation service,"Plot 12114 Aso Rd, Mararaba, New Karu 961105, Nasarawa",0916 944 7927,,,2,4.500000,9.032080,7.602320,ChIJqe2FOSEJThAR688x98PYThw,2JJ2+RW New Karu,,"{""Friday"":[""5 am–9 pm""],""Monday"":[""5 am–9 pm""],""Saturday"":[""5 am–9 pm""],""Sunday"":[""5 am–9 pm""],""Thursday"":[""5 am–9 pm""],""Tuesday"":[""5 am–9 pm""],""Wednesday"":[""5 am–9 pm""]}",https://www.google.com/maps/place/GS+TRANSPORT+AND+LOGISTICS/data=!4m7!3m6!1s0x104e09213985eda9:0x1c4ed8c3f731cfeb!8m2!3d9.0320796!4d7.6023201!16s%2Fg%2F11s42xq2sv!19sChIJqe2FOSEJThAR688x98PYThw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,2039806017422872555,0x104e09213985eda9:0x1c4ed8c3f731cfeb,"{""borough"":""Mararaba"",""street"":""Plot 12114 Aso Rd"",""city"":""New Karu"",""postal_code"":"""",""state"":""Nasarawa"",""country"":""NG""}","{""id"":"""",""name"":""GS TRANSPORT AND LOGISTICS (Owner)"",""link"":""""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]"
Glodin Logistics,Logistics service,"Shop 35/36, Glodin Logistics, New dawn plaza, Jikwoyi Rd, Phase 2, AMAC 900110, Federal Capital Territory",0803 919 8009,,,2,5.000000,8.980525,7.563940,ChIJd8vP8f8PThARB-ThEE_X_aA,XHJ7+6H Ado,,"{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""8:30 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8:30 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",https://www.google.com/maps/place/Glodin+Logistics/data=!4m7!3m6!1s0x104e0ffff1cfcb77:0xa0fdd74f10e1e407!8m2!3d8.9805253!4d7.5639398!16s%2Fg%2F11kb10gh2x!19sChIJd8vP8f8PThARB-ThEE_X_aA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,11600664949761893383,0x104e0ffff1cfcb77:0xa0fdd74f10e1e407,"{""borough"":""Phase 2"",""street"":""Shop 35/36, New dawn plaza, Jikwoyi Rd"",""city"":""AMAC"",""postal_code"":""900110"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""109881226044071072188"",""name"":""Glodin Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/109881226044071072188""}",null
GIG Logistics Gwagwalada,Delivery service,"10 Secretariat Rd, beside WAEC, opposite Aso-Oke Hotel, Gwagwalada 902101, Federal Capital Territory",0813 985 1120,https://giglogistics.com/,,91,4.000000,8.940105,7.088327,ChIJo2wBPAiJThARxfSqOj2lypY,W3RQ+28 Gwagwalada,,"{""Friday"":[""7:30 am–6 pm""],""Monday"":[""7:30 am–6 pm""],""Saturday"":[""7:30 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""7:30 am–6 pm""],""Tuesday"":[""7:30 am–6 pm""],""Wednesday"":[""7:30 am–6 pm""]}",https://www.google.com/maps/place/GIG+Logistics+Gwagwalada/data=!4m7!3m6!1s0x104e89083c016ca3:0x96caa53d3aaaf4c5!8m2!3d8.940105!4d7.088327!16s%2Fg%2F11hdvr0d7l!19sChIJo2wBPAiJThARxfSqOj2lypY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,10865678733380613317,0x104e89083c016ca3:0x96caa53d3aaaf4c5,"{""borough"":"""",""street"":""10 Secretariat Rd, beside WAEC, opposite Aso-Oke Hotel"",""city"":""Gwagwalada"",""postal_code"":""902101"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""101917206170472072996"",""name"":""GIG Logistics Gwagwalada (Owner)"",""link"":""https://www.google.com/maps/contrib/101917206170472072996""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]"
Mr. Zed Logistics Ltd,Logistics service,"Shop 11, Mr. Zed Logistics Ltd, Bwekhotics Plaza, Road safety Road, Gwagwalada 902101, Federal Capital Territory",0706 398 9148,http://www.mrzedlogistics.com/,,6,4.300000,8.944280,7.074047,ChIJ13PDQACJThAR31bCclkEU6Y,W3VF+PJ Gwagwalada,,"{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""8 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",https://www.google.com/maps/place/Mr.+Zed+Logistics+Ltd/data=!4m7!3m6!1s0x104e890040c373d7:0xa653045972c256df!8m2!3d8.94428!4d7.0740467!16s%2Fg%2F11nbjg4jw8!19sChIJ13PDQACJThAR31bCclkEU6Y?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,11984927815586961119,0x104e890040c373d7:0xa653045972c256df,"{""borough"":"""",""street"":""Shop 11, Bwekhotics Plaza, Road safety Road"",""city"":""Gwagwalada"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""105070178674167650058"",""name"":""Mr. Zed Logistics Ltd (Owner)"",""link"":""https://www.google.com/maps/contrib/105070178674167650058""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]}]"
Cedarwood Couriers and Logistics,Logistics service,"Balami Estate, Takem Street, Phase 2, Gwagwalada, Abuja 901102, Federal Capital Territory",,,,7,5.000000,8.949189,7.071191,ChIJBUgrr96HThAREroBEALjLSs,W3XC+MF Gwagwalada,,{},https://www.google.com/maps/place/Cedarwood+Couriers+and+Logistics/data=!4m7!3m6!1s0x104e87deaf2b4805:0x2b2de3021001ba12!8m2!3d8.9491893!4d7.0711913!16s%2Fg%2F11qfqhn973!19sChIJBUgrr96HThAREroBEALjLSs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,3111392515580869138,0x104e87deaf2b4805:0x2b2de3021001ba12,"{""borough"":"""",""street"":""Balami Estate, Takem Street, Phase 2, Gwagwalada"",""city"":""Abuja"",""postal_code"":""901102"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""108378974937812623803"",""name"":""Cedarwood Couriers and Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/108378974937812623803""}","[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true}]}]"
BIG JOE VENTURES LIMITED (GWAGWALADA ABUJA BRANCH OFFICE),Transportation service,"W3VJ+JFW BIG JOE VENTURES LIMITED (GWAGWALADA ABUJA BRANCH OFFICE), Wazobia park, Gwagwalada 902101, Federal Capital Territory",0915 580 2654,http://www.bigjoeventuresltd.com/,,3,4.700000,8.944122,7.081202,ChIJLZT6sYCJThARSi7-ebwhGU8,,,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",https://www.google.com/maps/place/BIG+JOE+VENTURES+LIMITED+%28GWAGWALADA+ABUJA+BRANCH+OFFICE%29/data=!4m7!3m6!1s0x104e8980b1fa942d:0x4f1921bc79fe2e4a!8m2!3d8.9441219!4d7.0812024!16s%2Fg%2F11frrxh_5n!19sChIJLZT6sYCJThARSi7-ebwhGU8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,5699623896798342730,0x104e8980b1fa942d:0x4f1921bc79fe2e4a,"{""borough"":"""",""street"":""W3VJ+JFW Wazobia park"",""city"":""Gwagwalada"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":"""",""name"":""BIG JOE VENTURES LIMITED (GWAGWALADA ABUJA BRANCH OFFICE) (Owner)"",""link"":""""}","[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]"
LONGMILE LOGISTICS LTD,Freight forwarding service,"Phase 3, LONGMILE LOGISTICS LTD, 10 Joseph Udezeh Cres, Gwagwalada 902101, Federal Capital Territory",0708 204 1484,https://www.exportingcompany.com/,,0,0.000000,8.954019,7.068466,ChIJnVbHFm2HThAREPTFfyFP9fE,X339+J9 Gwagwalada,,"{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""10 am–4 pm""],""Sunday"":[""12–2 pm""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",https://www.google.com/maps/place/LONGMILE+LOGISTICS+LTD/data=!4m7!3m6!1s0x104e876d16c7569d:0xf1f54f217fc5f410!8m2!3d8.9540189!4d7.0684665!16s%2Fg%2F11zfrgbsj5!19sChIJnVbHFm2HThAREPTFfyFP9fE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,17434928537730937872,0x104e876d16c7569d:0xf1f54f217fc5f410,"{""borough"":"""",""street"":""Phase 3, 10 Joseph Udezeh Cres"",""city"":""Gwagwalada"",""postal_code"":""902101"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""102054111204115080701"",""name"":""LONGMILE LOGISTICS LTD (Owner)"",""link"":""https://www.google.com/maps/contrib/102054111204115080701""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true}]}]"
ROAD TRANSPORT EMPLOYERS ASSOCIATION OF NIGERIA,Transportation service,"No 1 Madam Mercy Road Wazobia Park Gwagwalada, Abuja 902101, Federal Capital Territory",0703 352 8462,https://wa.me//07033528462,,5,5.000000,8.949850,7.076515,ChIJbYg9sCcLThARXFIF9FdmTjk,W3XG+WJ Gwagwalada,,"{""Friday"":[""5 am–7 pm""],""Monday"":[""5 am–7 pm""],""Saturday"":[""5 am–7 pm""],""Sunday"":[""5 am–7 pm""],""Thursday"":[""5 am–7 pm""],""Tuesday"":[""5 am–7 pm""],""Wednesday"":[""5 am–7 pm""]}",https://www.google.com/maps/place/ROAD+TRANSPORT+EMPLOYERS+ASSOCIATION+OF+NIGERIA/data=!4m7!3m6!1s0x104e0b27b03d886d:0x394e6657f405525c!8m2!3d8.9498502!4d7.0765151!16s%2Fg%2F11n28jrs4g!19sChIJbYg9sCcLThARXFIF9FdmTjk?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,4129350436287500892,0x104e0b27b03d886d:0x394e6657f405525c,"{""borough"":"""",""street"":""No 1 Madam Mercy Road Wazobia Park Gwagwalada"",""city"":""Abuja"",""postal_code"":""902101"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""109718278065355029017"",""name"":""ROAD TRANSPORT EMPLOYERS ASSOCIATION OF NIGERIA (Owner)"",""link"":""https://www.google.com/maps/contrib/109718278065355029017""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true},{""name"":""Toilet"",""enabled"":true}]}]"
White Walkers,Logistics service,"University of Abuja permanent site, Gwagwalada 902101, Federal Capital Territory",0817 696 5504,,,0,0.000000,8.950842,7.076744,ChIJObQLI82HThARO6YkMPpl9FI,X32G+8M Gwagwalada,,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Closed""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",https://www.google.com/maps/place/White+Walkers/data=!4m7!3m6!1s0x104e87cd230bb439:0x52f465fa3024a63b!8m2!3d8.9508424!4d7.0767443!16s%2Fg%2F11scp8hz40!19sChIJObQLI82HThARO6YkMPpl9FI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,5977514730651428411,0x104e87cd230bb439:0x52f465fa3024a63b,"{""borough"":"""",""street"":""University of Abuja permanent site"",""city"":""Gwagwalada"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""110340207461091766122"",""name"":""White Walkers (Owner)"",""link"":""https://www.google.com/maps/contrib/110340207461091766122""}",null
Obsessiones Logistics,,"X32J+C83 Obsessiones Logistics, Sheikh Maaji Rd, Gwagwalada 902101, Federal Capital Territory",,,,0,0.000000,8.951018,7.080781,ChIJT2DgoeSHThARZqCYFoH5Fy4,,,{},https://www.google.com/maps/place/Obsessiones+Logistics/data=!4m7!3m6!1s0x104e87e4a1e0604f:0x2e17f9811698a066!8m2!3d8.9510177!4d7.0807813!16s%2Fg%2F11q3v0dhn4!19sChIJT2DgoeSHThARZqCYFoH5Fy4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,3321397583034228838,0x104e87e4a1e0604f:0x2e17f9811698a066,"{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}","{""id"":"""",""name"":""Obsessiones Logistics (Owner)"",""link"":""""}",null
Wazobia Transport Services,Transportation service,"Wazobia Park, off Kaduna-Lokoja Express, Dagiri, Gwagwalada 902101, Federal Capital Territory",0705 652 8622,https://wazobiatransportservice.lovable.app/,,763,3.800000,8.932030,7.091548,ChIJvyasuQKIThARd65_PIEQCyQ,W3JR+RJ Gwagwalada,,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",https://www.google.com/maps/place/Wazobia+Transport+Services/data=!4m7!3m6!1s0x104e8802b9ac26bf:0x240b10813c7fae77!8m2!3d8.93203!4d7.0915484!16s%2Fg%2F11b5pjb9pc!19sChIJvyasuQKIThARd65_PIEQCyQ?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,2597187757361049207,0x104e8802b9ac26bf:0x240b10813c7fae77,"{""borough"":""Dagiri"",""street"":""Wazobia Park, off Kaduna-Lokoja Express"",""city"":""Gwagwalada"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""115443554131171833643"",""name"":""Wazobia Transport Services (Owner)"",""link"":""https://www.google.com/maps/contrib/115443554131171833643""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]"
"Peace Mass Transit Gwagwalada, Abuja",Transportation service,"W3MR+VPC Peace Mass Transit Gwagwalada, Abuja, beside Wazobia Park, Dagiri, Gwagwalada 902101, Federal Capital Territory",,,,428,3.500000,8.934687,7.091766,ChIJvyasuQKIThAR7VC7cs4AEd8,,,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","https://www.google.com/maps/place/Peace+Mass+Transit+Gwagwalada,+Abuja/data=!4m7!3m6!1s0x104e8802b9ac26bf:0xdf1100ce72bb50ed!8m2!3d8.9346875!4d7.0917656!16s%2Fg%2F11b5pj1v4k!19sChIJvyasuQKIThAR7VC7cs4AEd8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1",,Africa/Lagos,16073629431750152429,0x104e8802b9ac26bf:0xdf1100ce72bb50ed,"{""borough"":""Dagiri"",""street"":""W3MR+VPC, beside Wazobia Park"",""city"":""Gwagwalada"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":"""",""name"":""Peace Mass Transit Gwagwalada, Abuja (Owner)"",""link"":""""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]"
DHL OFFICE GWAGWALADA,Logistics service,"SHOP 11, DHL OFFICE GWAGWALADA, DEXO SHOPPING COMPLEX, Park Rd, Gwagwalada 902101, Federal Capital Territory",0705 555 7856,,,0,0.000000,8.941283,7.088277,ChIJvUF9sraJThAR9uirHaKEh5c,W3RQ+G8 Gwagwalada,,"{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""9 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",https://www.google.com/maps/place/DHL+OFFICE+GWAGWALADA/data=!4m7!3m6!1s0x104e89b6b27d41bd:0x978784a21dabe8f6!8m2!3d8.9412828!4d7.0882765!16s%2Fg%2F11njc_46mt!19sChIJvUF9sraJThAR9uirHaKEh5c?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,10918841653400430838,0x104e89b6b27d41bd:0x978784a21dabe8f6,"{""borough"":"""",""street"":""SHOP 11, DEXO SHOPPING COMPLEX, Park Rd"",""city"":""Gwagwalada"",""postal_code"":""902101"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""115185478544963142515"",""name"":""DHL OFFICE GWAGWALADA (Owner)"",""link"":""https://www.google.com/maps/contrib/115185478544963142515""}",null
